ts_code,trade_date,close,pct_chg,score,volume_ratio,structure,ma10,ma20,macd_dif,macd_dea,rsi6,boll_mid,turnover,avg_turnover_5,atr_ratio,price_vs_ma20,tier,ma5,kdj_k,kdj_d,wr1,wr2,regime,entry_price,ret_1,ret_3,ret_5
513310.SH,20250408.000000,1.348000,1.429600,4,,,1.472800,1.521150,,,17.832836,,401061.050000,306534.709800,0.028137,-0.113828,C,1.425800,10.521912,,92.050209,88.757396,bear,1.348000,0.012611,0.078635,0.084570
513650.SH,20250408.000000,1.353000,3.996900,4,,,1.452300,1.461850,,,31.093621,,267505.083000,158829.363000,0.024232,-0.074460,C,1.408400,18.346646,,77.682403,70.454545,bear,1.353000,-0.036955,0.035477,0.049520
513820.SH,20250408.000000,0.991922,1.394400,4,,,1.064895,1.078301,,,21.918316,,106087.708000,78558.485400,0.021471,-0.080107,C,1.049216,27.957563,,88.709930,88.709930,bear,0.991922,0.003930,0.037329,0.057957
513850.SH,20250408.000000,1.177000,4.622200,4,,,1.261800,1.273300,,,32.672405,,251620.381000,152285.939000,0.026095,-0.075630,C,1.221400,19.313203,,75.000000,67.088607,bear,1.177000,-0.029737,0.049278,0.059473
513870.SH,20250408.000000,1.230000,3.885100,4,,,1.329000,1.341700,,,29.935903,,146172.235000,74053.979200,0.026713,-0.083253,C,1.282000,16.505124,,80.000000,72.289156,bear,1.230000,-0.026016,0.056098,0.064228
520990.SH,20250408.000000,0.836715,1.762600,3,,,0.889275,0.898647,,,24.267991,,210526.276000,167523.361600,0.021280,-0.068917,C,0.877874,32.663757,,80.391878,80.391878,bear,0.836715,0.002309,0.021939,0.039261
560860.SH,20250408.000000,0.763000,1.193600,5,,,0.841300,0.858450,,,15.519589,,62248.320000,37430.520400,0.028459,-0.111189,C,0.813800,11.882463,,87.096774,83.739837,bear,0.763000,0.003932,0.036697,0.040629
589680.SH,20250408.000000,0.846000,1.682700,3,,,0.930800,0.963100,,,18.515638,,159783.316000,112471.141800,0.034617,-0.121587,C,0.908800,25.956138,,73.714285,72.455089,bear,0.846000,0.033097,0.088652,0.092199
159206.SZ,20250409.000000,0.845000,3.936000,4,,,0.903700,0.937111,,,27.609898,,18767.027000,13837.780400,0.035587,-0.098293,C,0.871000,21.368873,,63.583815,61.349693,bear,0.845000,0.018935,0.043787,0.024852
159530.SZ,20250409.000000,1.133000,2.813100,4,,,1.268900,1.340300,,,18.384522,,87402.921000,57842.347000,0.045770,-0.154667,C,1.201800,16.318262,,70.674487,66.555184,bear,1.133000,0.034422,0.069726,0.045896
159531.SZ,20250409.000000,0.968000,2.760100,4,,,1.054900,1.099650,,,22.984324,,378106.269000,201737.322000,0.041765,-0.119720,C,1.012000,23.937336,,60.836502,56.540084,bear,0.968000,0.026860,0.061983,0.041322
159559.SZ,20250409.000000,1.026000,2.600000,4,,,1.149500,1.213500,,,17.376860,,51576.700000,35800.661600,0.045182,-0.154512,C,1.091000,17.289933,,69.774919,65.567765,bear,1.026000,0.028265,0.062378,0.040936
159568.SZ,20250409.000000,1.475000,3.074800,4,,,1.630500,1.721650,,,21.275069,,535232.878000,244194.300000,0.043390,-0.143264,C,1.548400,14.056261,,75.520833,71.856287,bear,1.475000,0.033898,0.054237,0.017627
